,dissimilarity,contrast,homogeneity,energy,ASM,correlation,Label
0,6.840185744917202,204.1256361569661,0.31372148931945415,0.09696028302951043,0.009401296485162768,0.8949450216090933,0.0
1,8.541999276654009,335.2207174042212,0.277447240108734,0.09368311956657731,0.00877652689172562,0.9121477494020591,0.0
2,7.18197318453073,301.578831796223,0.31818212368627713,0.10444858019429629,0.010909505904604343,0.8875623266729651,0.0
3,6.197492831124546,224.19288150042627,0.33117691676459854,0.1039185579415105,0.010799066684643074,0.9140017930900621,0.0
4,8.765874861143406,576.1000736262886,0.3072710947022902,0.1129966339632537,0.01276823928702554,0.8884281776530334,0.0
5,7.50502467126508,267.340799297321,0.2974987244642747,0.12185764982227829,0.014849286820208998,0.9135007309342594,0.0
6,7.4837570074142965,261.80423803249886,0.2999917071092561,0.1225642748871069,0.015022001478602304,0.9076054962579071,0.0
7,9.541004675915161,484.8839610943191,0.2687422227302867,0.09155258102439244,0.008381875092227943,0.8849060877869972,0.0
8,9.763750032292231,601.122116303702,0.2783756342204946,0.09938232521588501,0.009876846565315935,0.8858223942936081,0.0
9,9.188696427187475,437.59905319176414,0.2784137056921138,0.10078800922018988,0.01015822280256908,0.8812212811466837,0.0
10,9.682857991681523,507.41843628096836,0.2734719573791971,0.09276155783482898,0.008604706611944322,0.8750580009178854,0.0
11,9.780677620191687,753.1064287375032,0.3134509230019773,0.13298744729457582,0.01768566113792758,0.8753229929201026,0.0
12,8.400055542638663,408.71155932728834,0.29777676569484396,0.1163363859214853,0.013534154689272763,0.8996592225711796,0.0
13,8.077959905965022,374.2302371541502,0.30812180588852955,0.11869150376254743,0.014087673065414813,0.9088628526995028,0.0
14,9.481580510992275,692.5432070061225,0.2906229579983354,0.09244068147349027,0.008545279591283287,0.8703482558508127,0.0
15,8.224114547004573,430.0915355602058,0.2912659071044484,0.09791823961164542,0.009587981648643606,0.9114112831705107,0.0
16,8.63697718876747,427.35184969903634,0.2922563387544093,0.09671259664288032,0.009353326349408466,0.8905439321413093,0.0
17,8.40232245730967,327.69818388488466,0.28026412228618863,0.09187808894258159,0.008441583227740933,0.8985004121495095,0.0
18,10.439032266397994,665.4125397194452,0.297429579509441,0.1438742579831213,0.020699802110193746,0.8870597003119562,0.0
19,9.507653258932029,492.6307124958021,0.28904970275255754,0.11876866968413952,0.014105996898540241,0.8928656360972258,0.0
20,8.36410783022036,449.47651063060255,0.29738431379423325,0.11516306484448936,0.013262531504376063,0.8729169158739817,0.0
21,8.128639334521688,425.9717507556384,0.30989835299020785,0.1174658872052889,0.013798234656925656,0.8785759841489396,0.0
22,8.349918623575915,484.93148880105406,0.315037390330767,0.11234342768686076,0.012621045744432912,0.9050583275423174,0.0
23,8.40111472784107,483.8858340437625,0.3135055106904791,0.11262185293352389,0.012683681758180283,0.9049260959129674,0.0
24,9.170464233124077,512.120140019117,0.2874462359554999,0.10174346433729689,0.010351732535354803,0.8681852840051095,0.0
25,9.505922395308582,568.9545777467773,0.2888283296887283,0.10120363554700594,0.010242175847931204,0.8690651271395521,0.0
26,10.045480379239969,838.2907721718462,0.31538113213482943,0.13451078998391444,0.018093152622096736,0.8657109917605058,0.0
27,9.810967733602004,843.2186507013873,0.3234724048188218,0.11575085721482754,0.013398260945967393,0.8691677110162604,0.0
28,9.008673693456302,535.0887325944869,0.2961159188526247,0.11162530611564705,0.012460208965411912,0.8761237824416982,0.0
29,8.337757369087292,400.5255302384458,0.3060329024321312,0.11696149250989907,0.013679990730143176,0.902952400848632,0.0
30,7.9278139450773715,472.4778927381228,0.31781581711404505,0.11249961970097694,0.01265616443286444,0.9185302720207752,0.0
31,6.6528132992327365,450.7169327546565,0.3863438442497325,0.1175861125452417,0.013826493863502248,0.8881629975048998,0.0
32,5.819777054431786,147.88111937792243,0.3347456756928263,0.127117424111341,0.016158839512702534,0.9324124738763822,0.0
33,6.926057247668499,223.44704719832598,0.3065176493157837,0.12206859929752692,0.01490074293446019,0.9309177988118216,0.0
34,8.587595907928387,527.1991720271773,0.314598673729162,0.11340776973096513,0.01286132223535161,0.9084501264347328,0.0
35,8.491410266346328,476.8230773205199,0.3052742550512074,0.10971140738025963,0.012036592909357286,0.9132158386005725,0.0
36,7.524283758299105,251.2636337802578,0.3056183964123467,0.10757160826790979,0.011571650905344639,0.9031507282565181,0.0
37,9.147975922911984,414.96202433542584,0.28114160051250553,0.10751361488357378,0.011559177385333417,0.9060842620190155,0.0
38,8.671381332506654,563.1534139347439,0.31321545958590835,0.11070266608159092,0.012255080277572222,0.8939784367478522,0.0
39,9.176489963574362,591.6217223384745,0.3013611621679559,0.10823935235628003,0.011715757398506945,0.904260306881831,0.0
40,8.083178330620784,384.7764408793821,0.29828907699033536,0.09820900238743713,0.009645008149935632,0.8892674194441603,0.0
41,11.021461417241467,754.6576313002142,0.27163909492525673,0.08910883864386893,0.00794038512445907,0.8072905861008117,0.0
42,7.915904569996641,414.10068072024603,0.3070482199818068,0.09777846494973481,0.00956062820792652,0.9013530243992783,0.0
43,7.724243715931696,316.1595042496577,0.3022041289915138,0.10158841162477711,0.010320205376445148,0.8633281199922136,0.0
44,7.440130202278541,336.46065514479835,0.30611554942856495,0.0955113197424836,0.009122412198950937,0.8999136861526257,0.0
45,9.195916970213645,486.7793730140278,0.28753855420565694,0.1002460846169612,0.010049277481030947,0.8613726404392239,0.0
46,8.066373453202099,387.3132152729339,0.30697447761607205,0.10170973931832794,0.010344871072202224,0.8713026401882328,0.0
47,6.605944354026195,307.2821953550853,0.34258179369092734,0.09634724549945158,0.009282791715331591,0.8786506556544731,0.0
48,7.7424307008706,512.946285101656,0.3308523570554151,0.09630360187792364,0.009274383734661619,0.875744807137825,0.0
49,6.762639179518975,386.2883825466946,0.3695760477169725,0.12241702313991082,0.014985927554437463,0.8881062369093704,0.0
50,6.862615929112092,354.8567904104989,0.35318453492695523,0.12077574217783203,0.014586779898606154,0.9037280558708422,0.0
51,6.951070810405849,473.2657650675554,0.3860912891152958,0.11481659519857178,0.013182850532992695,0.8943592466904107,0.0
52,8.037058565191558,590.5268929706269,0.35334847396290203,0.11386824021105,0.012965976128761384,0.8855139777368748,0.0
53,5.79008757653259,131.79172802190703,0.30467817137471054,0.09039423894574906,0.008171118434581176,0.9332577215676925,0.0
54,7.321243121754633,242.1140949133277,0.3052613161712598,0.12396540459107701,0.015367421535429415,0.9111253618036804,0.0
55,7.789951949159112,361.89646464646466,0.31224186212526467,0.11565053978983869,0.013375047353681061,0.9144176495463592,0.0
56,7.642305407011291,380.60235345785225,0.3236444694820995,0.11843882438165824,0.014027755120909282,0.9104723244185675,0.0
57,9.166970213645406,484.9256955746727,0.2851690781300183,0.09434451229886284,0.008900887000910282,0.8951045818464486,0.0
58,9.667215634606938,563.1556808494148,0.2850635691634683,0.09257866726925401,0.008570809633351243,0.8895380626993282,0.0
59,8.319932057144333,373.0468689452066,0.2949424490449885,0.11667470563628174,0.013612986935312994,0.9100096338123252,0.0
60,7.851907825053604,313.4645689632902,0.29652701999762326,0.11818505587717816,0.013967707432691726,0.9211194160997395,0.0
61,9.351688237877495,633.8608075641324,0.2993210836442426,0.10723867580937467,0.01150013358934816,0.9045221662941446,0.0
62,9.459679919398587,634.1023728331911,0.2999330712766255,0.1081035177114534,0.01168637054159052,0.899657660836628,0.0
63,10.892363533028496,1044.5081376424087,0.2824453261535553,0.09712520632779603,0.009433305704216952,0.8711093142900598,0.0
64,8.925062646929653,608.2968624867602,0.3075347731310956,0.10872549786037647,0.011821233884986728,0.9076535736616645,0.0
65,5.9767237593324545,240.14309333746672,0.36865872471794037,0.12447470844534017,0.015493953042552439,0.9185789406065574,0.0
66,6.0617298302720295,247.70789738820426,0.36132499181917155,0.12430664759391168,0.015452142636036947,0.9171409000157218,0.0
67,8.696375519904931,549.1012813557571,0.3013525236396346,0.11231959928026454,0.012615692382479204,0.918650010756531,0.0
68,9.288996099098402,675.8368144359193,0.2997778525920832,0.10831528025805277,0.011732199937380516,0.8996194715410951,0.0
69,7.425482445942805,197.21330956625079,0.2883524475202203,0.10351905475728848,0.01071619469784249,0.9287594646857313,0.0
70,9.892886667183344,493.3706437779328,0.26377578148032943,0.0908326915552792,0.00825057785517649,0.8850538393735454,0.0
71,7.926412462218089,286.13503319641427,0.28953456599572247,0.11371333540760645,0.012930722649522802,0.9019629757308889,0.0
72,10.045222041385724,580.4381539176936,0.27345669575285464,0.1108916913203522,0.012296967203888277,0.8802516415769303,0.0
73,5.729249011857706,185.71026117957058,0.35220834198623574,0.12727339003651497,0.01619851581138687,0.9104856781667671,0.0
74,6.534966028572167,217.50630344364362,0.31767182323691007,0.12295362472999613,0.015117593834244715,0.915078173061227,0.0
75,7.752899842413908,352.89091684104477,0.3051168569674673,0.11855778534107766,0.014055948464981049,0.9144237820582793,0.0
76,7.725160815314269,378.0173150946809,0.3078190529455847,0.11765177607872467,0.013841940414478369,0.9126004180681339,0.0
77,6.669831305381178,290.7895192332533,0.33137445329123627,0.12077033936355336,0.014585474869987847,0.9256893921825193,0.0
78,8.706889870572736,493.0813118396239,0.3043547859975783,0.1169346991480342,0.013673723864841269,0.8917619760513635,0.0
79,9.159801338190087,580.0996732026143,0.2995276984353995,0.11115111050275948,0.012354569365996649,0.9094275555270974,0.0
80,8.010740396290268,504.2280929499599,0.32303161864680946,0.09451482650696569,0.008933052429641824,0.8914976781089019,0.0
81,8.212902684130306,508.53280244904283,0.3185852313665595,0.09879390046437493,0.009760234768964822,0.8564746134934023,0.0
82,7.582939368105609,326.51205146090064,0.29168048517702344,0.09618233500277537,0.009251041566586108,0.9117825711322141,0.0
83,7.773560412307213,329.34493916143526,0.284937282546263,0.10000446523214494,0.010000893066367287,0.9019811966373825,0.0
84,8.273024361259655,559.9953240848381,0.3297725140190132,0.11110435617200282,0.012344177960395261,0.9007680723916591,0.0
85,8.79856105815185,556.154666873337,0.3102423889864908,0.1108987646250504,0.01229853599536233,0.9063560688630566,0.0
86,7.5356829161176995,424.3789105892686,0.317402106134287,0.09693260526376847,0.009395929963221554,0.8512010577512779,0.0
87,8.476226458963032,589.3163411609704,0.3060968109177999,0.09331559128303968,0.00870779957650331,0.8606139441901878,0.0
88,8.4473959544292,730.0481993851558,0.35356841215888285,0.10702089918292945,0.01145347286192275,0.8769033933576817,0.0
89,8.79713374150714,762.3353289932572,0.3414309526173239,0.1080268811923108,0.011669807060137632,0.8669150502759201,0.0
90,7.3988155209382835,252.70192332532486,0.3021212510119035,0.12301323768782117,0.015132256646440388,0.9190100045390875,0.0
91,7.6860420057351,222.76337544240357,0.28329212134388865,0.12249221483057851,0.015004342694100597,0.9328178454754738,0.0
92,8.116839753029012,509.8646890903924,0.31330384733600436,0.11012506767058457,0.012127530529450831,0.9207969811052824,0.0
93,8.916046655816476,669.821159161952,0.3182294851074739,0.10541444477387905,0.011112205166985198,0.9101243806386963,0.0
94,8.035353535353535,400.2373866542664,0.3033720247195972,0.11615269110839702,0.01349144765172269,0.9163982791269076,0.0
95,8.397297786044591,482.93695264667133,0.3063998441188242,0.11605788774407484,0.013469433307616277,0.905110197804216,0.0
96,7.0368066857836675,251.149119067917,0.31839716415658875,0.12200485814081452,0.014885185409960274,0.9293550418092025,0.0
97,7.84124493011961,336.01110206928627,0.30372377633932873,0.11814702349710571,0.013958719161225647,0.9085991655986518,0.0
98,8.218437572657521,419.4467049006691,0.3030337339327556,0.11355907605545482,0.01289566375456857,0.9129397518123934,0.0
99,7.707832803740732,393.7192771706839,0.31550009535244644,0.11607491158565242,0.013473385099617026,0.9126217812847268,0.0
100,9.289034849776534,667.5722248056009,0.3071404360845566,0.10998332835579745,0.01209633251621916,0.8908155864311543,0.0
101,8.939387480947584,573.2210144927535,0.309384309356343,0.11034256544519241,0.012175481749026572,0.9002140204295549,0.0
102,9.03304787000439,571.80719600093,0.29798420726932145,0.11157939150891788,0.012449960609500377,0.9013965452184642,0.0
103,8.560005425094941,428.3543943269008,0.2933448511433829,0.11552545572034115,0.013346130919392503,0.9207836409646889,0.0
104,7.728874421969052,265.97324911519286,0.29164709290907814,0.09568127833400658,0.009154907023629637,0.9149138323292926,0.0
105,9.063040894882331,487.04562892350623,0.28698068236200475,0.09750235043129912,0.009506708339627856,0.8751965202795549,0.0
106,7.749476865845154,281.639089100726,0.303257388940845,0.12124526886766024,0.014700415222791221,0.9231061866945094,0.0
107,7.323942752331499,277.99396781110346,0.3140923200327341,0.11820858735284594,0.01397327012395541,0.9198186159377648,0.0
108,8.073503577979283,395.2835580872666,0.3122014111515693,0.11674049958978291,0.013628344244472106,0.9135930763189022,0.0
109,9.081182670696736,552.3559249786871,0.2982247591597856,0.10662336592361123,0.0113685421608803,0.9043033196116426,0.0
110,7.913786199591827,611.9543710764938,0.3588515222939288,0.11023516764843694,0.012151792186478997,0.8754233719516369,0.0
111,6.285934795525589,361.86993334883357,0.3884463233888626,0.12059036992052376,0.014542037317568762,0.9006014972734349,0.0
112,6.402077036348136,430.92253739440434,0.4060600646591688,0.11924107591002239,0.014218434184179724,0.8727127160608326,0.0
113,8.271681004417578,291.22856441654403,0.2809038274807542,0.09267419746554591,0.008588506875882996,0.916872279220668,0.0
114,8.827811361698828,484.78047094990825,0.2934711028086384,0.11221143533494059,0.012591406219927553,0.9116262765860111,0.0
115,9.06213025394611,514.2326332377484,0.2910147791955413,0.10878628044489956,0.011834454813036337,0.9162218504697026,0.0
116,8.005515513188147,366.6013201064352,0.2955393558581056,0.09571158482968779,0.009160707470610522,0.88781630924968,0.0
117,9.46835361285489,694.4428685835336,0.28945201956600586,0.09340094088533868,0.00872373575826653,0.865868848144505,0.0
118,9.339158851946575,724.3231677387688,0.3050143967665239,0.10469272683612868,0.010960567052384258,0.8909658780092865,0.0
119,8.8337208401147,590.814758841613,0.32398229107418136,0.12161724440410757,0.014790754136448432,0.8946135103279306,0.0
120,9.370514609005658,865.9038401922036,0.3615056240148968,0.1434960947435633,0.0205911292066537,0.8886799042067348,0.0
121,8.665891653103927,582.7272210597018,0.3176964421157561,0.109623601129501,0.012017333924599933,0.8985377151915275,0.0
122,8.970659278204034,669.7754850293215,0.31448512079628366,0.10625442510743063,0.011290002854910585,0.8986679192375834,0.0
123,6.0739815030096365,194.004914877677,0.3259717496800059,0.09279605874347492,0.008611108518322448,0.8941985814147185,0.0
124,7.663566612415718,557.0793355550389,0.35110522191026405,0.09398862672715196,0.008833861954055904,0.8837262176031825,0.0
125,9.788686093673306,523.5149125526365,0.2665038566372336,0.09816695014798947,0.009636750101357849,0.8700583161869239,0.0
126,9.245575964246042,508.45178123950507,0.2758014859280196,0.10168995081778366,0.01034084609732326,0.8843344049306622,0.0
127,8.571585419411505,518.1637345320211,0.3067468061392409,0.1130306193167306,0.012775920903123671,0.9050828359471919,0.0
128,9.221008034307266,616.563305691183,0.2985217042585382,0.10817944966607555,0.011702793330054974,0.9004806732433569,0.0
129,8.339501149603448,376.72424371593155,0.29371725687749217,0.1195333607409465,0.01428822433002525,0.908432276240571,0.0
130,8.686054922627815,405.446356144566,0.28450763353521946,0.11582711390011628,0.01341592031443051,0.8964637279100302,0.0
131,7.445219458007181,327.86827352812,0.30534313048068845,0.12008702999570653,0.014420894773189719,0.9191938861710859,0.0
132,7.413863700948101,302.4876708259061,0.305083317223144,0.12193502575061378,0.014868150504802845,0.9207359158408472,0.0
133,7.555303676147667,312.9475380402491,0.30710482951510265,0.11952771690299126,0.014286875108041623,0.9025939741580736,0.0
134,6.500045209124492,228.24665452478752,0.3300503079828895,0.12324482631983591,0.015189287214606518,0.9233200342035242,0.0
135,7.290546126223875,311.5374525304193,0.32465989199526907,0.12182609278254294,0.014841596882660762,0.9072130567554645,0.0
136,6.0111666537497745,214.013491694438,0.3635640395683125,0.12597830620706926,0.01587053363480211,0.9221180429397363,0.0
137,8.01695342168488,486.85209511999795,0.33360716764446674,0.1150929505465236,0.013246387265504526,0.9056898416568673,0.0
138,8.039183394042727,436.2117401637862,0.3252701145588009,0.11618136075420184,0.01349810858669799,0.905187000965166,0.0
139,9.083804799917331,819.2318453072929,0.33417695656036905,0.10511809102816515,0.011049813061405614,0.8789593596884716,0.0
140,8.71983259707045,420.6565010721021,0.28624767386755584,0.0952328644351516,0.009069298468523963,0.8924562934296111,0.0
141,7.130228112325298,209.69991474850812,0.30253467599206973,0.123994182667214,0.015374557335310434,0.9312569559794328,0.0
142,8.58228706502364,393.21367769769313,0.2926131765837788,0.11559415460947865,0.013362008579880055,0.9076448922412137,0.0
143,8.207044873285282,369.61263530445115,0.2957534378799938,0.11977778249439795,0.014346717179275305,0.9190721402043756,0.0
144,8.50874473636622,443.68689452065416,0.2996580796002911,0.11437556130359677,0.013081769023512824,0.9141822848994766,0.0
145,7.347180242320908,292.4409827171976,0.30580747148186943,0.09376924950392657,0.008792672152529633,0.8586802983941182,0.0
146,9.49755224883102,568.8957671342582,0.28002641209432866,0.09517955744571481,0.009059148155562125,0.8753988508482375,0.0
147,6.861886124673848,260.17853083262287,0.32201166497929157,0.10175996839893692,0.01035509116855264,0.860226888519987,0.0
148,9.585374202381876,584.0786445012787,0.2757868067658917,0.09154395049261772,0.008380294871794845,0.8723875500361737,0.0
149,9.361892583120206,687.1912216797128,0.30619839442393415,0.11116492037624821,0.012357639522257605,0.8740230497512526,0.0
150,8.916524580846833,605.1204564829885,0.31580896842137535,0.11073613174121853,0.012262490873008507,0.8926497239161855,0.0
151,7.828877005347592,381.6141078302203,0.3136667082724703,0.11878956317901812,0.014110960320261937,0.8719276057108248,0.0
152,7.487871037743161,356.1208891988943,0.3233069646548229,0.12005130597886131,0.01441231606723018,0.8845159702624605,0.0
153,8.046009971841173,311.6320623110904,0.2934766963484392,0.12105257004018485,0.014653724713333859,0.9280879988468728,0.0
154,8.543523469994057,368.44894598155474,0.2874157763826031,0.11625086022324453,0.013514262502644337,0.9157707783625468,0.0
155,6.195206541114472,193.8513846908988,0.342089420303872,0.10030301097191975,0.010060694010033053,0.8588412341447048,0.0
156,8.359561083985636,542.9059198119301,0.3165587248981395,0.11100111836208386,0.01232124827763335,0.9102988755579599,0.0
157,8.420709654085611,582.7046100390089,0.31319487979782396,0.10967488983053929,0.01202858145934093,0.9079217318822702,0.0
158,9.753158180268157,677.3914205998606,0.3055011902659043,0.14534071773380658,0.021123924231378037,0.8861132578524794,0.0
159,9.635485287659202,785.7869100209256,0.32058809848882597,0.14220619171672835,0.0202226009625749,0.8813878767844225,0.0
160,7.888727427729984,321.8407153375184,0.306377290009851,0.121500033814575,0.014762258216942869,0.9078685760694681,0.0
161,8.571256038647343,582.5073303366142,0.3025232507083285,0.10729123745171112,0.01151140963391946,0.8960766171003218,0.0
162,8.434459686377846,553.6591232013227,0.32048537573785696,0.11263250282450074,0.012686080692511167,0.9022960022971158,0.0
163,8.676974347051074,699.0035133948178,0.3316531852922637,0.10732851870392333,0.01151941092717842,0.8929343449503229,0.0
164,8.021564752383165,699.4493851559068,0.36453892207310384,0.11718741960916812,0.013732891314655242,0.8674972699763791,0.0
165,8.683716965046889,801.2389366813917,0.34021481079543375,0.11699116806683903,0.013686933405643375,0.860411041283121,0.0
166,7.7407902554961385,660.460790772172,0.37914148636575085,0.10824482881553849,0.011716942965305231,0.8803207848040105,0.0
167,7.525988788137125,548.6506497197036,0.35702272725503426,0.11025457841066612,0.012156072060513725,0.9047888921478162,0.0
168,10.031200754346532,547.6730540701128,0.287548372250676,0.1430508126297856,0.020463534994042028,0.889343342675663,0.0
169,8.099511741455474,375.69383089204064,0.30455305601904786,0.11778824924673777,0.013874071660611621,0.905562593417997,0.0
170,7.726768968456947,337.7532615154099,0.3125451326057875,0.1188088056506613,0.01411553230013661,0.9145515734576136,0.0
171,8.24026712134129,551.5453899609909,0.3243681855673367,0.11356959866873008,0.012898053741776418,0.8566997278740667,0.0
172,6.7143816683458635,327.4225244775117,0.34593056472530376,0.12277631130323907,0.01507402261722987,0.8898154185261158,0.0
173,7.825370068976206,547.606777493606,0.3464582618409444,0.11586774294769844,0.013425333855793921,0.8840567465082569,0.0
174,8.155131881474595,629.3677310186263,0.34681777698826377,0.11454833095703261,0.013121320125041875,0.879339666438161,0.0
175,7.978286703350642,645.3677826861972,0.36685659225754796,0.11114695066553586,0.012353644642247062,0.8875927031151882,0.0
176,8.3472254514454,700.683968844455,0.35003122984338503,0.10947047303092064,0.011983784465613522,0.8766494494602732,0.0
177,8.559256245317625,475.2015229016507,0.3010597731373985,0.11580693225082665,0.013411245557347554,0.8954127847972302,0.0
178,8.930597535456869,552.6015396936114,0.2986133650230624,0.11321433536884891,0.012817485733010194,0.9022007372723692,0.0
179,8.16917254385285,314.7720943449844,0.2923961108636112,0.09751858805565063,0.009509875016367686,0.9102015768399826,0.0
180,9.122348807770804,458.88626675966833,0.29098578613822446,0.09849284720567855,0.009700840950681142,0.8989415517837879,0.0
181,9.084812317548892,556.5477020847866,0.29880962417065887,0.10916381278035592,0.011916738020744597,0.8947796094088931,0.0
182,8.630150610969027,332.90101785114575,0.2765132518766877,0.11664285887657366,0.01360555652690028,0.9266416297279607,0.0
183,7.694554238032498,301.06539822780235,0.30057961931529875,0.11979221882380393,0.014350175690730124,0.9283478716287339,0.0
184,9.489162727014389,415.998514557338,0.2792381692570721,0.10898231096068153,0.011877144102330687,0.9065404564869354,0.0
185,10.13456818827663,562.604872251931,0.2890997588923053,0.13556411454433945,0.018377629152190787,0.9034526139577996,0.0
186,8.762852308248728,550.3124919269421,0.30550081722069294,0.11211271590887961,0.012569261068465147,0.8765308826419568,0.0
187,9.317820145185875,633.1020047017489,0.29491166624352344,0.10966859326577101,0.012027200348893114,0.8686394886572387,0.0
188,9.025239608359813,599.8225993954895,0.3214839053317999,0.13264460238350648,0.01759459054147853,0.8881190028693389,0.0
189,9.506032188896638,725.84955695058,0.33060469797132186,0.13652322350923646,0.01863859055735293,0.8853872836140325,0.0
190,8.4046152057661,462.67000568343286,0.30517019249421207,0.11542022619315466,0.013321828614478986,0.9144609693289033,0.0
191,8.392964168539615,486.20653465602317,0.31098176260014915,0.11484897460892453,0.01319028696872139,0.9079099324561303,0.0
192,7.824620889198895,587.1526712134129,0.3557146475311547,0.11359957665557056,0.012904863816324854,0.8921582781629273,0.0
193,8.661551577152599,449.5869952724172,0.29401591832054574,0.11752648803634003,0.013812475390155975,0.9173456140693736,0.0
194,8.595423544912038,459.2976504172156,0.2892047699240325,0.11496157668230163,0.013216164113280719,0.9162271212573649,0.0
